0 0 0 LLLDMEBB.DME.AAFJKIHHFJKI...JK.GG...
1 1 0 LLLDME.BBDME.AAFJKIHHFJKI...JK.GG... B99
1 1 0 LLLDMEBB.DMEAA.FJKIHHFJKI...JK.GG... A99
1 1 0 LLLDMEBB.DME.AA.JKIHHFJKI..FJK.GG... F99
1 1 0 LLLDMEBB.DME.AA.JKIHH.JKI..FJK.GGF.. F98
1 1 0 LLLDMEBB.DME.AAF.KIHHFJKI...JK.GG.J. J99
1 1 0 LLLDMEBB.DME.AAFJ.IHHFJKI...JK.GG..K K99
1 1 0 LLLDMEBB.DMEIAAFJKIHHFJK....JK.GG... I99
1 1 0 LLLDMEBB.DME.AAFJK.HHFJKI...JKIGG... I99
1 1 0 LLLDMEBB.DME.AAFJKIHHFJKI...JKGG.... G99
1 1 0 LLLDMEBB.DME.AAFJKIHHFJKI...JK..GG.. G99
1 1 0 LLLDMEBB.DME.AAFJKIHHFJKI...JK...GG. G98
1 1 0 LLLDMEBB.DME.AAFJKIHHFJKI...JK....GG G97
2 2 0 LLLDMEBB.DME.AAFJKIHHFJKI...JK.GG... B98 B99
2 2 0 LLLDME.BBDMEAA.FJKIHHFJKI...JK.GG... A99 B99
2 2 0 LLLDME.BBDME.AA.JKIHHFJKI..FJK.GG... F99 B99
2 2 0 LLLDME.BBDME.AA.JKIHH.JKI..FJK.GGF.. F98 B99
2 2 0 LLLDME.BBDME.AAF.KIHHFJKI...JK.GG.J. J99 B99
2 2 0 LLLDME.BBDME.AAFJ.IHHFJKI...JK.GG..K K99 B99
2 2 0 LLLDME.BBDMEIAAFJKIHHFJK....JK.GG... I99 B99
2 2 0 LLLDMEIBBDMEIAAFJK.HHFJK....JK.GG... I98 B99
2 2 0 LLLDME.BBDME.AAFJK.HHFJKI...JKIGG... I99 B99
2 2 0 LLLDME.BBDME.AAFJKIHHFJKI...JKGG.... G99 B99
2 2 0 LLLDME.BBDME.AAFJKIHHFJKI...JK..GG.. G99 B99
2 2 0 LLLDME.BBDME.AAFJKIHHFJKI...JK...GG. G98 B99
2 2 0 LLLDME.BBDME.AAFJKIHHFJKI...JK....GG G97 B99
2 2 0 LLLDMEBB.DMEAA..JKIHHFJKI..FJK.GG... F99 A99
2 2 0 LLLDMEBB.DMEAA..JKIHH.JKI..FJK.GGF.. F98 A99
2 2 0 LLLDMEBB.DMEAA.F.KIHHFJKI...JK.GG.J. J99 A99
2 2 0 LLLDMEBB.DMEAA.FJ.IHHFJKI...JK.GG..K K99 A99
2 2 0 LLLDMEBB.DMEAA.FJK.HHFJKI...JKIGG... I99 A99
2 2 0 LLLDMEBB.DMEAA.FJKIHHFJKI...JKGG.... G99 A99
2 2 0 LLLDMEBB.DMEAA.FJKIHHFJKI...JK..GG.. G99 A99
2 2 0 LLLDMEBB.DMEAA.FJKIHHFJKI...JK...GG. G98 A99
2 2 0 LLLDMEBB.DMEAA.FJKIHHFJKI...JK....GG G97 A99
2 2 0 LLL.MEBB.DME.AADJKIHHFJKI..FJK.GG... D99 F99
2 2 0 LLLDMEBB.DME..AAJKIHHFJKI..FJK.GG... A99 F99
2 2 0 LLLDMEBB.DME.AA..KIHHFJKI..FJK.GG.J. J99 F99
2 2 0 LLLDMEBB.DME.AA.J.IHHFJKI..FJK.GG..K K99 F99
2 2 0 LLLDMEBB.DMEIAA.JKIHHFJK...FJK.GG... I99 F99
2 2 0 LLLDMEBB.DME.AA.JK.HHFJKI..FJKIGG... I99 F99
2 2 0 LLLDMEBB.DME.AA.JKIHHFJKI..FJKGG.... G99 F99
2 2 0 LLLDMEBB.DME.AA.JKIHHFJKI..FJK..GG.. G99 F99
2 2 0 LLLDMEBB.DME.AA.JKIHHFJKI..FJK...GG. G98 F99
2 2 0 LLLDMEBB.DME.AA.JKIHHFJKI..FJK....GG G97 F99
2 2 0 LLL.MEBB.DME.AADJKIHH.JKI..FJK.GGF.. D99 F98
2 2 0 LLL.MEBB..ME.AADJKIHHDJKI..FJK.GGF.. D98 F98
2 2 0 LLLDMEBB.DME..AAJKIHH.JKI..FJK.GGF.. A99 F98
2 2 0 LLLDMEBB.DME.AA..KIHH.JKI..FJK.GGFJ. J99 F98
2 2 0 LLLDMEBB.DME.AA.J.IHH.JKI..FJK.GGF.K K99 F98
2 2 0 LLLDMEBB.DMEIAA.JKIHH.JK...FJK.GGF.. I99 F98
2 2 0 LLLDMEBB.DME.AA.JK.HH.JKI..FJKIGGF.. I99 F98
2 2 0 LLLDMEBB.DME.AA.JKI.HHJKI..FJK.GGF.. H99 F98
2 2 0 LLLDMEBB.DME.AA.JKIHH.JKI..FJKGG.F.. G99 F98
2 2 0 LLLD.EBB.DME.AAFMKIHHFJKI...JK.GG.J. M99 J99
2 2 0 LLLDMEBB.DME.AAF..IHHFJKI...JK.GG.JK K99 J99
2 2 0 LLLDMEBB.DMEIAAF.KIHHFJK....JK.GG.J. I99 J99
2 2 0 LLLDMEBB.DME.AAF.K.HHFJKI...JKIGG.J. I99 J99
2 2 0 LLLDMEBB.DME.AAF.KIHHFJKI...JKGG..J. G99 J99
2 2 0 LLLDMEBB.DME.AAF.KIHHFJKI...JK..GGJ. G99 J99
2 2 0 LLLDM.BB.DME.AAFJEIHHFJKI...JK.GG..K E99 K99
2 2 0 LLLDMEBB.DMEIAAFJ.IHHFJK....JK.GG..K I99 K99
2 2 0 LLLDMEBB.DME.AAFJ..HHFJKI...JKIGG..K I99 K99
2 2 0 LLLDMEBB.DME.AAFJ.IHHFJKI...JKGG...K G99 K99
2 2 0 LLLDMEBB.DME.AAFJ.IHHFJKI...JK..GG.K G99 K99
2 2 0 LLLDMEBB.DME.AAFJ.IHHFJKI...JK...GGK G98 K99
2 2 0 LLLDMEBB.DMEIAAFJKIHHFJK....JKGG.... G99 I99
2 2 0 LLLDMEBB.DMEIAAFJKIHHFJK....JK..GG.. G99 I99
2 2 0 LLLDMEBB.DMEIAAFJKIHHFJK....JK...GG. G98 I99
2 2 0 LLLDMEBB.DMEIAAFJKIHHFJK....JK....GG G97 I99
2 2 0 LLLDMEBB.DME.AAFJKHH.FJKI...JKIGG... H99 I99
2 2 0 LLLDMEBB.DME.AAFJK.HHFJKI...JKI.GG.. G99 I99
2 2 0 LLLDMEBB.DME.AAFJK.HHFJKI...JKI..GG. G98 I99
2 2 0 LLLDMEBB.DME.AAFJK.HHFJKI...JKI...GG G97 I99
2 2 0 LLLDMEBB.DME.AA.JKIHH.JKI..FJK...FGG F98 G97
4 4 0 LLL.MEBB.DMEAA.DJKIHHFJKI..FJK...GG. G98 D99 F99 A99
4 4 0 LLL.MEBB.DMEAA.DJKIHHFJKI..FJK....GG G97 D99 F99 A99
4 4 0 LLLD.EBB.DMEAA..MKIHHFJKI..FJK.GG.J. M99 J99 F99 A99
4 4 0 LLLDMEBB.DMEAA....IHHFJKI..FJK.GG.JK K99 J99 F99 A99
4 4 0 LLLDMEBB.DMEAA...K.HHFJKI..FJKIGG.J. I99 J99 F99 A99
4 4 0 LLLDMEBB.DMEAA...KIHHFJKI..FJKGG..J. G99 J99 F99 A99
4 4 0 LLLDMEBB.DMEAA...KIHHFJKI..FJK..GGJ. G99 J99 F99 A99
4 4 0 LLLDM.BB.DMEAA..JEIHHFJKI..FJK.GG..K E99 K99 F99 A99
4 4 0 LLLDMEBB.DMEAA..J..HHFJKI..FJKIGG..K I99 K99 F99 A99
4 4 0 LLLDMEBB.DMEAA..J.IHHFJKI..FJKGG...K G99 K99 F99 A99
4 4 0 LLLDMEBB.DMEAA..J.IHHFJKI..FJK..GG.K G99 K99 F99 A99
4 4 0 LLLDMEBB.DMEAA..J.IHHFJKI..FJK...GGK G98 K99 F99 A99
4 4 0 LLLDMEBB.DMEAA..JKHH.FJKI..FJKIGG... H99 I99 F99 A99
4 4 0 LLLDMEBB.DMEAA..JK.HHFJKI..FJKI.GG.. G99 I99 F99 A99
4 4 0 LLLDMEBB.DMEAA..JK.HHFJKI..FJKI..GG. G98 I99 F99 A99
4 4 0 LLLDMEBB.DMEAA..JK.HHFJKI..FJKI...GG G97 I99 F99 A99
4 4 0 .LLLMEBB.DMEAA.DJKIHH.JKI..FJK.GGF.. L99 D99 F98 A99
4 4 0 LLL.MEBB.DMEAA.D.KIHH.JKI..FJK.GGFJ. J99 D99 F98 A99
4 4 0 LLL.MEBB.DMEAA.DJ.IHH.JKI..FJK.GGF.K K99 D99 F98 A99
4 4 0 LLL.MEBB.DMEAA.DJK.HH.JKI..FJKIGGF.. I99 D99 F98 A99
4 4 0 LLL.MEBB.DMEAA.DJKI.HHJKI..FJK.GGF.. H99 D99 F98 A99
4 4 0 LLL.MEBB.DMEAA.DJKIHH.JKI..FJKGG.F.. G99 D99 F98 A99
4 4 0 .LLLMEBB..MEAA.DJKIHHDJKI..FJK.GGF.. L99 D98 F98 A99
4 4 0 LLL.ME..BBMEAA.DJKIHHDJKI..FJK.GGF.. B98 D98 F98 A99
4 4 0 LLL.MEBB..MEAA.D.KIHHDJKI..FJK.GGFJ. J99 D98 F98 A99
4 4 0 LLL.MEBB..MEAA.DJ.IHHDJKI..FJK.GGF.K K99 D98 F98 A99
4 4 0 LLL.MEBB..MEAA.DJK.HHDJKI..FJKIGGF.. I99 D98 F98 A99
4 4 0 LLL.MEBB..MEAA.DJKIHHDJKI..FJKGG.F.. G99 D98 F98 A99
4 4 0 LLLD.EBB.DMEAA..MKIHH.JKI..FJK.GGFJ. M99 J99 F98 A99
4 4 0 LLLDMEBB.DMEAA....IHH.JKI..FJK.GGFJK K99 J99 F98 A99
4 4 0 LLLDMEBB.DMEAA...K.HH.JKI..FJKIGGFJ. I99 J99 F98 A99
4 4 0 LLLDMEBB.DMEAA...KI.HHJKI..FJK.GGFJ. H99 J99 F98 A99
4 4 0 LLLDMEBB.DMEAA...KIHH.JKI..FJKGG.FJ. G99 J99 F98 A99
4 4 0 LLLDM.BB.DMEAA..JEIHH.JKI..FJK.GGF.K E99 K99 F98 A99
4 4 0 LLLDMEBB.DMEAA..J..HH.JKI..FJKIGGF.K I99 K99 F98 A99
4 4 0 LLLDMEBB.DMEAA..J.I.HHJKI..FJK.GGF.K H99 K99 F98 A99
4 4 0 LLLDMEBB.DMEAA..J.IHH.JKI..FJKGG.F.K G99 K99 F98 A99
4 4 0 LLLDMEBB.DMEAA..JKHH..JKI..FJKIGGF.. H99 I99 F98 A99
4 4 0 LLLDMEBB.DMEAA..JK..HHJKI..FJKIGGF.. H99 I99 F98 A99
4 4 0 LLLDMEBB.DMEAA..JKI.HHJKI..FJKGG.F.. G99 H99 F98 A99
4 4 0 LLLD.EBB.DMEAA.FM.IHHFJKI...JK.GG.JK K99 M99 J99 A99
4 4 0 LLLD.EBB.DMEAA.FMK.HHFJKI...JKIGG.J. I99 M99 J99 A99
4 4 0 LLLD.EBB.DMEAA.FMKIHHFJKI...JKGG..J. G99 M99 J99 A99
4 4 0 LLLD.EBB.DMEAA.FMKIHHFJKI...JK..GGJ. G99 M99 J99 A99
4 4 0 LLLDM.BB.DMEAA.F.EIHHFJKI...JK.GG.JK E99 K99 J99 A99
4 4 0 LLLDMEBB.DMEAA.F...HHFJKI...JKIGG.JK I99 K99 J99 A99
4 4 0 LLLDMEBB.DMEAA.F..IHHFJKI...JKGG..JK G99 K99 J99 A99
4 4 0 LLLDMEBB.DMEAA.F..IHHFJKI...JK..GGJK G99 K99 J99 A99
4 4 0 LLLDMEBB.DMEAA.F.KHH.FJKI...JKIGG.J. H99 I99 J99 A99
4 4 0 LLLDMEBB.DMEAA.F.K.HHFJKI...JKI.GGJ. G99 I99 J99 A99
4 4 0 LLLDM.BB.DMEAA.FJE.HHFJKI...JKIGG..K I99 E99 K99 A99
4 4 0 LLLDM.BB.DMEAA.FJEIHHFJKI...JKGG...K G99 E99 K99 A99
4 4 0 LLLDM.BB.DMEAA.FJEIHHFJKI...JK..GG.K G99 E99 K99 A99
4 4 0 LLLDM.BB.DMEAA.FJEIHHFJKI...JK...GGK G98 E99 K99 A99
4 4 0 LLLDMEBB.DMEAA.FJ.HH.FJKI...JKIGG..K H99 I99 K99 A99
4 4 0 LLLDMEBB.DMEAA.FJ..HHFJKI...JKI.GG.K G99 I99 K99 A99
4 4 0 LLLDMEBB.DMEAA.FJ..HHFJKI...JKI..GGK G98 I99 K99 A99
4 4 0 LLLDMEBB.DMEAA.FJKHH.FJKI...JKI.GG.. G99 H99 I99 A99
4 4 0 LLLDMEBB.DMEAA.FJKHH.FJKI...JKI..GG. G98 H99 I99 A99
4 4 0 LLLDMEBB.DMEAA.FJKHH.FJKI...JKI...GG G97 H99 I99 A99
4 4 0 LLLDMEBB.DMEAA..JK.HH.JKI..FJKI..FGG F98 G97 I99 A99
4 4 0 LLL.MEBB.DMEAA.DJKIHH.JKI..FJK...FGG D99 F98 G97 A99
4 4 0 LLL.MEBB..MEAA.DJKIHHDJKI..FJK...FGG D98 F98 G97 A99
4 4 0 LLLDMEBB.DMEAA..JKI.HHJKI..FJK...FGG H99 F98 G97 A99
4 4 0 .LLLMEBB.DME.AAD.KIHHFJKI..FJK.GG.J. J99 L99 D99 F99
4 4 0 .LLLMEBB.DME.AADJ.IHHFJKI..FJK.GG..K K99 L99 D99 F99
4 4 0 .LLLMEBB.DMEIAADJKIHHFJK...FJK.GG... I99 L99 D99 F99
4 4 0 .LLLMEBB.DME.AADJK.HHFJKI..FJKIGG... I99 L99 D99 F99
4 4 0 .LLLMEBB.DME.AADJKIHHFJKI..FJKGG.... G99 L99 D99 F99
4 4 0 .LLLMEBB.DME.AADJKIHHFJKI..FJK..GG.. G99 L99 D99 F99
4 4 0 .LLLMEBB.DME.AADJKIHHFJKI..FJK...GG. G98 L99 D99 F99
4 4 0 .LLLMEBB.DME.AADJKIHHFJKI..FJK....GG G97 L99 D99 F99
4 4 0 LLL..EBB.DME.AADMKIHHFJKI..FJK.GG.J. M99 J99 D99 F99
4 4 0 LLL.MEBB.DME.AAD..IHHFJKI..FJK.GG.JK K99 J99 D99 F99
4 4 0 LLL.MEBB.DMEIAAD.KIHHFJK...FJK.GG.J. I99 J99 D99 F99
4 4 0 LLL.MEBB.DME.AAD.K.HHFJKI..FJKIGG.J. I99 J99 D99 F99
4 4 0 LLL.MEBB.DME.AAD.KIHHFJKI..FJKGG..J. G99 J99 D99 F99
4 4 0 LLL.MEBB.DME.AAD.KIHHFJKI..FJK..GGJ. G99 J99 D99 F99
4 4 0 LLL.M.BB.DME.AADJEIHHFJKI..FJK.GG..K E99 K99 D99 F99
4 4 0 LLL.MEBB.DMEIAADJ.IHHFJK...FJK.GG..K I99 K99 D99 F99
4 4 0 LLL.MEBB.DME.AADJ..HHFJKI..FJKIGG..K I99 K99 D99 F99
4 4 0 LLL.MEBB.DME.AADJ.IHHFJKI..FJKGG...K G99 K99 D99 F99
4 4 0 LLL.MEBB.DME.AADJ.IHHFJKI..FJK..GG.K G99 K99 D99 F99
4 4 0 LLL.MEBB.DME.AADJ.IHHFJKI..FJK...GGK G98 K99 D99 F99
4 4 0 LLL.MEBB.DMEIAADJKIHHFJK...FJKGG.... G99 I99 D99 F99
4 4 0 LLL.MEBB.DMEIAADJKIHHFJK...FJK..GG.. G99 I99 D99 F99
4 4 0 LLL.MEBB.DMEIAADJKIHHFJK...FJK...GG. G98 I99 D99 F99
4 4 0 LLL.MEBB.DMEIAADJKIHHFJK...FJK....GG G97 I99 D99 F99
4 4 0 LLL.MEBB.DME.AADJKHH.FJKI..FJKIGG... H99 I99 D99 F99
4 4 0 LLL.MEBB.DME.AADJK.HHFJKI..FJKI.GG.. G99 I99 D99 F99
4 4 0 LLL.MEBB.DME.AADJK.HHFJKI..FJKI..GG. G98 I99 D99 F99
4 4 0 LLL.MEBB.DME.AADJK.HHFJKI..FJKI...GG G97 I99 D99 F99
4 4 0 LLLD.EBB.DME..AAMKIHHFJKI..FJK.GG.J. M99 J99 A99 F99
4 4 0 LLLDMEBB.DME..AA..IHHFJKI..FJK.GG.JK K99 J99 A99 F99
4 4 0 LLLDMEBB.DMEI.AA.KIHHFJK...FJK.GG.J. I99 J99 A99 F99
4 4 0 LLLDMEBB.DME..AA.K.HHFJKI..FJKIGG.J. I99 J99 A99 F99
4 4 0 LLLDMEBB.DME..AA.KIHHFJKI..FJKGG..J. G99 J99 A99 F99
4 4 0 LLLDMEBB.DME..AA.KIHHFJKI..FJK..GGJ. G99 J99 A99 F99
4 4 0 LLLDM.BB.DME..AAJEIHHFJKI..FJK.GG..K E99 K99 A99 F99
4 4 0 LLLDMEBB.DMEI.AAJ.IHHFJK...FJK.GG..K I99 K99 A99 F99
4 4 0 LLLDMEBB.DME..AAJ..HHFJKI..FJKIGG..K I99 K99 A99 F99
4 4 0 LLLDMEBB.DME..AAJ.IHHFJKI..FJKGG...K G99 K99 A99 F99
4 4 0 LLLDMEBB.DME..AAJ.IHHFJKI..FJK..GG.K G99 K99 A99 F99
4 4 0 LLLDMEBB.DME..AAJ.IHHFJKI..FJK...GGK G98 K99 A99 F99
4 4 0 LLLDMEBB.DMEI.AAJKIHHFJK...FJKGG.... G99 I99 A99 F99
4 4 0 LLLDMEBB.DMEI.AAJKIHHFJK...FJK..GG.. G99 I99 A99 F99
4 4 0 LLLDMEBB.DMEI.AAJKIHHFJK...FJK...GG. G98 I99 A99 F99
4 4 0 LLLDMEBB.DMEI.AAJKIHHFJK...FJK....GG G97 I99 A99 F99
4 4 0 LLLDMEBB.DME..AAJKHH.FJKI..FJKIGG... H99 I99 A99 F99
4 4 0 LLLDMEBB.DME..AAJK.HHFJKI..FJKI.GG.. G99 I99 A99 F99
4 4 0 LLLDMEBB.DME..AAJK.HHFJKI..FJKI..GG. G98 I99 A99 F99
4 4 0 LLLDMEBB.DME..AAJK.HHFJKI..FJKI...GG G97 I99 A99 F99
4 4 0 LLLD.EBB.DME.AA.M.IHHFJKI..FJK.GG.JK K99 M99 J99 F99
4 4 0 LLLD.EBB.DMEIAA.MKIHHFJK...FJK.GG.J. I99 M99 J99 F99
4 4 0 LLLD.EBB.DME.AA.MK.HHFJKI..FJKIGG.J. I99 M99 J99 F99
4 4 0 LLLD.EBB.DME.AA.MKIHHFJKI..FJKGG..J. G99 M99 J99 F99
4 4 0 LLLD.EBB.DME.AA.MKIHHFJKI..FJK..GGJ. G99 M99 J99 F99
4 4 0 LLLDMEBB.DME...AA.IHHFJKI..FJK.GG.JK K99 A98 J99 F99
4 4 0 LLLDMEBB.DMEI..AAKIHHFJK...FJK.GG.J. I99 A98 J99 F99
4 4 0 LLLDMEBB.DME...AAK.HHFJKI..FJKIGG.J. I99 A98 J99 F99
4 4 0 LLLDMEBB.DME...AAKIHHFJKI..FJKGG..J. G99 A98 J99 F99
4 4 0 LLLDMEBB.DME...AAKIHHFJKI..FJK..GGJ. G99 A98 J99 F99
4 4 0 LLLDM.BB.DME.AA..EIHHFJKI..FJK.GG.JK E99 K99 J99 F99
4 4 0 LLLDMEBB.DME....AAIHHFJKI..FJK.GG.JK A97 K99 J99 F99
